BrukerID,Kjonn,Alder,Jobb,Postkode
3774,1.0,1.0,10.0,20876.0
3775,1.0,25.0,12.0,60068.0
3776,0.0,18.0,4.0,93117.0
3777,1.0,56.0,1.0,93003.0
3778,0.0,,,10543.0
3779,0.0,25.0,20.0,
3780,1.0,,1.0,97321.0
3781,0.0,1.0,0.0,44260.0
3782,1.0,18.0,20.0,85054.0
3783,1.0,50.0,13.0,87502.0
3784,1.0,25.0,5.0,12308.0
3785,1.0,35.0,,91504.0
3786,1.0,,12.0,95814.0
3787,0.0,,4.0,14433.0
3788,0.0,,1.0,93103.0
3789,1.0,,7.0,75080.0
3790,1.0,50.0,12.0,
3791,0.0,50.0,16.0,
3792,0.0,18.0,,84109.0
3793,1.0,25.0,14.0,2465.0
3794,1.0,18.0,2.0,27514.0
3795,1.0,45.0,7.0,30253.0
3796,1.0,45.0,12.0,40515.0
3797,0.0,25.0,1.0,23603.0
3798,1.0,25.0,7.0,92103.0
3799,1.0,35.0,12.0,10025.0
3800,1.0,,2.0,20037.0
3801,1.0,,6.0,75080.0
3802,1.0,35.0,6.0,95521.0
3803,1.0,25.0,,80538.0
3804,,45.0,17.0,7649.0
3805,1.0,35.0,17.0,20009.0
3806,0.0,25.0,4.0,89431.0
3807,1.0,18.0,4.0,98312.0
3808,1.0,18.0,7.0,10016.0
3809,1.0,25.0,0.0,43623.0
3810,0.0,25.0,4.0,94110.0
3811,0.0,25.0,15.0,3255.0
3812,1.0,18.0,4.0,70118.0
3813,1.0,25.0,99.0,82601.0
3814,0.0,56.0,7.0,10019.0
3815,0.0,,0.0,20121.0
3816,1.0,,12.0,
3817,1.0,25.0,0.0,77025.0
3818,1.0,,12.0,
3819,0.0,35.0,9.0,
3820,0.0,,16.0,80401.0
3821,1.0,,15.0,3755.0
3822,1.0,18.0,16.0,
3823,1.0,56.0,1.0,44107.0
3824,,50.0,7.0,1915.0
3825,1.0,18.0,0.0,37211.0
3826,1.0,25.0,2.0,10019.0
3827,1.0,25.0,5.0,74055.0
3828,1.0,,4.0,98606.0
3829,1.0,25.0,17.0,98115.0
3830,1.0,25.0,,46802.0
3831,0.0,18.0,4.0,76201.0
3832,1.0,25.0,7.0,
3833,1.0,25.0,4.0,60614.0
3834,0.0,1.0,10.0,2906.0
3835,,56.0,0.0,8055.0
3836,1.0,50.0,16.0,97116.0
3837,1.0,,4.0,78705.0
3838,1.0,,17.0,2176.0
3839,0.0,,16.0,96860.0
3840,,,0.0,90024.0
3841,1.0,18.0,17.0,98122.0
3842,1.0,1.0,10.0,89509.0
3843,1.0,,17.0,55113.0
3844,1.0,25.0,7.0,10012.0
3845,0.0,45.0,16.0,48103.0
3846,1.0,56.0,3.0,89185.0
3847,1.0,18.0,4.0,12188.0
3848,1.0,18.0,0.0,78237.0
3849,1.0,56.0,1.0,4056.0
3850,0.0,25.0,16.0,99224.0
3851,1.0,25.0,1.0,23462.0
3852,1.0,,18.0,60441.0
3853,0.0,35.0,9.0,13066.0
3854,1.0,25.0,7.0,2139.0
3855,1.0,35.0,8.0,10014.0
3856,1.0,45.0,11.0,22122.0
3857,0.0,45.0,16.0,14468.0
3858,1.0,,5.0,36109.0
3859,1.0,35.0,2.0,55104.0
3860,1.0,18.0,1.0,62522.0
3861,1.0,18.0,19.0,30350.0
3862,0.0,35.0,14.0,19147.0
3863,1.0,50.0,11.0,4210.0
3864,0.0,35.0,0.0,42420.0
3865,0.0,25.0,0.0,6040.0
3866,0.0,18.0,4.0,43612.0
3867,1.0,,1.0,4032.0
3868,1.0,18.0,7.0,10016.0
3869,1.0,56.0,1.0,45224.0
3870,0.0,25.0,,53719.0
3871,0.0,25.0,17.0,92084.0
3872,1.0,18.0,15.0,45215.0
3873,0.0,18.0,,11215.0
3874,0.0,45.0,7.0,30260.0
3875,1.0,25.0,17.0,77059.0
3876,1.0,35.0,7.0,
3877,1.0,18.0,16.0,6510.0
3878,1.0,50.0,13.0,33015.0
3879,1.0,18.0,6.0,60611.0
3880,0.0,25.0,4.0,94610.0
3881,1.0,,16.0,
3882,1.0,25.0,5.0,85705.0
3883,1.0,1.0,10.0,76013.0
3884,0.0,25.0,3.0,50266.0
3885,1.0,25.0,,80202.0
3886,1.0,25.0,20.0,90048.0
3887,0.0,,20.0,63026.0
3888,1.0,25.0,4.0,27510.0
3889,1.0,25.0,0.0,30606.0
3890,1.0,,12.0,53130.0
3891,0.0,18.0,6.0,92122.0
3892,1.0,25.0,12.0,90712.0
3893,1.0,,17.0,78765.0
3894,1.0,35.0,0.0,92649.0
3895,1.0,25.0,17.0,55128.0
3896,1.0,35.0,0.0,76031.0
3897,1.0,50.0,2.0,90029.0
3898,0.0,18.0,4.0,78666.0
3899,1.0,35.0,17.0,
3900,1.0,18.0,99.0,15213.0
3901,0.0,,4.0,93940.0
3902,1.0,18.0,,44685.0
3903,0.0,25.0,3.0,92116.0
3904,0.0,,7.0,1562.0
3905,1.0,25.0,15.0,70809.0
3906,1.0,56.0,,92115.0
3907,1.0,18.0,3.0,92278.0
3908,0.0,18.0,4.0,45750.0
3909,1.0,18.0,16.0,55129.0
3910,1.0,25.0,20.0,48309.0
3911,1.0,,10.0,94133.0
3912,0.0,18.0,0.0,2143.0
3913,0.0,45.0,,73069.0
3914,1.0,45.0,2.0,10009.0
3915,0.0,25.0,0.0,53713.0
3916,1.0,1.0,0.0,46979.0
3917,1.0,18.0,19.0,12133.0
3918,0.0,45.0,,70460.0
3919,1.0,25.0,14.0,2134.0
3920,0.0,25.0,,94110.0
3921,0.0,,4.0,34243.0
3922,0.0,25.0,1.0,2460.0
3923,1.0,25.0,7.0,94109.0
3924,0.0,,16.0,94904.0
3925,0.0,45.0,15.0,
3926,0.0,,7.0,80228.0
3927,1.0,50.0,7.0,55075.0
3928,1.0,35.0,7.0,2766.0
3929,1.0,25.0,2.0,94117.0
3930,,35.0,15.0,55117.0
3931,1.0,18.0,0.0,
3932,1.0,,7.0,95076.0
3933,1.0,25.0,6.0,68108.0
3934,1.0,,17.0,77521.0
3935,0.0,18.0,0.0,20815.0
3936,1.0,25.0,1.0,48105.0
3937,1.0,25.0,14.0,94133.0
3938,1.0,35.0,17.0,11554.0
3939,1.0,25.0,4.0,55408.0
3940,1.0,35.0,17.0,94132.0
3941,1.0,56.0,6.0,94030.0
3942,1.0,35.0,1.0,49307.0
3943,0.0,18.0,1.0,60914.0
3944,1.0,35.0,12.0,94530.0
3945,1.0,,17.0,9056.0
3946,1.0,45.0,1.0,
3947,1.0,18.0,4.0,4901.0
3948,1.0,45.0,0.0,45248.0
3949,1.0,35.0,0.0,85310.0
3950,0.0,25.0,14.0,80230.0
3951,1.0,35.0,18.0,13146.0
3952,1.0,50.0,0.0,45420.0
3953,1.0,18.0,12.0,78750.0
3954,0.0,,4.0,
3955,1.0,1.0,,53711.0
3956,,50.0,7.0,55016.0
3957,1.0,18.0,10.0,78230.0
3958,1.0,35.0,,10471.0
3959,1.0,35.0,6.0,60025.0
3960,0.0,18.0,5.0,92870.0
3961,1.0,18.0,2.0,21222.0
3962,1.0,18.0,0.0,2780.0
3963,1.0,50.0,,
3964,1.0,50.0,16.0,19425.0
3965,1.0,35.0,,
3966,1.0,18.0,4.0,55104.0
3967,1.0,,,
3968,0.0,25.0,4.0,66044.0
3969,1.0,18.0,4.0,27607.0
3970,1.0,25.0,17.0,2135.0
3971,0.0,50.0,0.0,66762.0
3972,0.0,50.0,,44319.0
3973,1.0,18.0,17.0,94941.0
3974,0.0,35.0,1.0,47933.0
3975,1.0,35.0,1.0,91711.0
3976,,25.0,0.0,60201.0
3977,0.0,,0.0,
3978,0.0,,,77005.0
3979,0.0,,0.0,33067.0
3980,1.0,35.0,7.0,20191.0
3981,1.0,18.0,4.0,85210.0
3982,1.0,,12.0,
3983,0.0,35.0,16.0,3301.0
3984,0.0,50.0,13.0,3851.0
3985,0.0,35.0,11.0,
3986,1.0,56.0,,8904.0
3987,0.0,,99.0,10022.0
3988,1.0,25.0,0.0,12833.0
3989,0.0,35.0,0.0,20715.0
3990,1.0,56.0,1.0,90210.0
3991,1.0,56.0,13.0,94134.0
3992,1.0,35.0,19.0,55421.0
3993,1.0,35.0,17.0,
3994,1.0,35.0,99.0,6108.0
3995,0.0,56.0,8.0,90210.0
3996,1.0,56.0,6.0,62707.0
3997,1.0,35.0,20.0,19108.0
3998,1.0,,4.0,53711.0
3999,1.0,35.0,7.0,7028.0
4000,1.0,18.0,4.0,6459.0
4001,,,17.0,3054.0
4002,0.0,50.0,20.0,27516.0
4003,1.0,25.0,4.0,54902.0
4004,1.0,25.0,,29369.0
4005,0.0,,3.0,90020.0
4006,0.0,25.0,0.0,94107.0
4007,1.0,25.0,,75007.0
4008,1.0,1.0,19.0,3109.0
4009,1.0,56.0,1.0,42503.0
4010,1.0,,17.0,48083.0
4011,0.0,1.0,0.0,55403.0
4012,1.0,25.0,16.0,22801.0
4013,0.0,45.0,15.0,44106.0
4014,1.0,35.0,1.0,53706.0
4015,0.0,35.0,12.0,55303.0
4016,1.0,50.0,13.0,90266.0
4017,0.0,25.0,1.0,91790.0
4018,0.0,50.0,0.0,46815.0
4019,1.0,18.0,4.0,14853.0
4020,1.0,35.0,17.0,33433.0
4021,,25.0,4.0,55113.0
4022,1.0,50.0,,13041.0
4023,1.0,45.0,3.0,50312.0
4024,1.0,50.0,,93003.0
4025,1.0,35.0,4.0,37917.0
4026,1.0,25.0,4.0,16802.0
4027,0.0,25.0,12.0,77019.0
4028,,25.0,5.0,55100.0
4029,1.0,35.0,0.0,60640.0
4030,0.0,45.0,9.0,95661.0
4031,1.0,18.0,4.0,1003.0
4032,1.0,35.0,19.0,94930.0
4033,0.0,35.0,0.0,20670.0
4034,0.0,35.0,99.0,54220.0
4035,1.0,18.0,1.0,30115.0
4036,1.0,25.0,1.0,55406.0
4037,1.0,25.0,0.0,92078.0
4038,0.0,25.0,7.0,2332.0
4039,1.0,,15.0,78250.0
4040,1.0,18.0,4.0,90024.0
4041,1.0,25.0,11.0,20164.0
4042,1.0,,0.0,33460.0
4043,0.0,,17.0,1701.0
4044,1.0,25.0,2.0,55113.0
4045,0.0,25.0,17.0,48239.0
4046,1.0,25.0,4.0,48127.0
4047,1.0,35.0,1.0,55343.0
4048,0.0,25.0,17.0,97201.0
4049,1.0,45.0,2.0,94618.0
4050,1.0,18.0,0.0,98103.0
4051,0.0,25.0,4.0,78223.0
4052,1.0,18.0,4.0,3106.0
4053,1.0,35.0,17.0,95401.0
4054,1.0,35.0,,13207.0
4055,1.0,35.0,17.0,94533.0
4056,1.0,,14.0,94533.0
4057,0.0,25.0,1.0,77707.0
4058,1.0,,12.0,97330.0
4059,1.0,45.0,1.0,85721.0
4060,1.0,,12.0,92688.0
4061,0.0,25.0,6.0,89523.0
4062,1.0,25.0,20.0,79912.0
4063,1.0,18.0,4.0,84112.0
4064,1.0,35.0,0.0,98136.0
4065,1.0,25.0,3.0,50311.0
4066,1.0,,0.0,10016.0
4067,1.0,25.0,0.0,94121.0
4068,1.0,50.0,20.0,48104.0
4069,1.0,50.0,17.0,63033.0
4070,1.0,18.0,2.0,19464.0
4071,1.0,35.0,7.0,1776.0
4072,,25.0,17.0,94602.0
4073,1.0,25.0,15.0,99353.0
4074,1.0,56.0,,2726.0
4075,1.0,56.0,16.0,
4076,1.0,,,60076.0
4077,1.0,,2.0,95008.0
4078,0.0,18.0,3.0,10017.0
4079,0.0,56.0,6.0,23225.0
4080,1.0,45.0,1.0,63105.0
4081,,45.0,7.0,
4082,0.0,25.0,7.0,60422.0
4083,1.0,,7.0,22314.0
4084,0.0,,4.0,56401.0
4085,1.0,25.0,2.0,94131.0
4086,1.0,25.0,7.0,43228.0
4087,1.0,25.0,20.0,98101.0
4088,1.0,,,23456.0
4089,1.0,50.0,19.0,13903.0
4090,0.0,35.0,1.0,
4091,1.0,56.0,16.0,70072.0
4092,1.0,45.0,,2021.0
4093,1.0,35.0,14.0,
4094,0.0,35.0,7.0,19143.0
4095,0.0,18.0,4.0,55455.0
4096,1.0,25.0,4.0,22903.0
4097,0.0,,12.0,1464.0
4098,1.0,35.0,7.0,
4099,1.0,25.0,1.0,53706.0
4100,1.0,18.0,0.0,97469.0
4101,1.0,18.0,20.0,80218.0
4102,0.0,25.0,,67846.0
4103,1.0,25.0,7.0,98102.0
4104,,18.0,1.0,6279.0
4105,1.0,,4.0,78250.0
4106,1.0,25.0,,56301.0
4107,1.0,25.0,19.0,97209.0
4108,1.0,45.0,0.0,78703.0
4109,1.0,25.0,2.0,23188.0
4110,1.0,18.0,2.0,97211.0
4111,1.0,18.0,4.0,48104.0
4112,1.0,,,55436.0
4113,1.0,35.0,1.0,6417.0
4114,0.0,35.0,,48034.0
4115,1.0,25.0,4.0,24060.0
4116,0.0,18.0,11.0,29063.0
4117,1.0,35.0,1.0,29706.0
4118,1.0,,12.0,37914.0
4119,1.0,25.0,7.0,36102.0
4120,1.0,18.0,15.0,94015.0
4121,1.0,56.0,13.0,49307.0
4122,0.0,25.0,20.0,60640.0
4123,1.0,35.0,1.0,94518.0
4124,1.0,35.0,16.0,19003.0
4125,0.0,45.0,15.0,59840.0
4126,0.0,18.0,4.0,22904.0
4127,,35.0,,95521.0
4128,1.0,56.0,1.0,55116.0
4129,1.0,25.0,7.0,77252.0
4130,0.0,25.0,7.0,78757.0
4131,1.0,25.0,0.0,80903.0
4132,0.0,45.0,,55105.0
4133,0.0,35.0,3.0,48073.0
4134,1.0,25.0,4.0,94305.0
4135,1.0,18.0,99.0,49855.0
4136,1.0,45.0,0.0,53818.0
4137,1.0,25.0,0.0,16101.0
4138,1.0,1.0,19.0,75602.0
4139,1.0,,1.0,8854.0
4140,1.0,45.0,7.0,55016.0
4141,0.0,35.0,20.0,44303.0
4142,1.0,45.0,1.0,60091.0
4143,1.0,45.0,11.0,3301.0
4144,0.0,45.0,20.0,91436.0
4145,0.0,25.0,1.0,1860.0
4146,1.0,25.0,4.0,16801.0
4147,1.0,1.0,10.0,95123.0
4148,1.0,,20.0,50265.0
4149,1.0,25.0,7.0,37027.0
4150,1.0,18.0,14.0,90292.0
4151,1.0,25.0,2.0,11105.0
4152,1.0,,1.0,71711.0
4153,1.0,25.0,0.0,48197.0
4154,0.0,35.0,9.0,46815.0
4155,1.0,25.0,17.0,91776.0
4156,1.0,,99.0,56520.0
4157,0.0,18.0,20.0,
4158,0.0,18.0,4.0,
4159,1.0,18.0,19.0,17517.0
4160,1.0,,10.0,13066.0
4161,1.0,45.0,1.0,22314.0
4162,0.0,25.0,0.0,37211.0
4163,0.0,18.0,4.0,2464.0
4164,1.0,,17.0,20194.0
4165,1.0,25.0,2.0,30303.0
4166,1.0,45.0,7.0,55066.0
4167,1.0,18.0,4.0,97361.0
4168,1.0,56.0,16.0,79930.0
4169,0.0,18.0,4.0,59715.0
4170,1.0,,17.0,55106.0
4171,0.0,50.0,11.0,94102.0
4172,1.0,50.0,13.0,98201.0
4173,1.0,25.0,15.0,2135.0
4174,1.0,25.0,12.0,78660.0
4175,1.0,45.0,18.0,77630.0
4176,1.0,50.0,,7746.0
4177,0.0,45.0,3.0,44555.0
4178,0.0,50.0,12.0,55391.0
4179,0.0,1.0,,25801.0
4180,1.0,45.0,13.0,77706.0
4181,1.0,18.0,0.0,92037.0
4182,1.0,25.0,6.0,15146.0
4183,1.0,25.0,17.0,53188.0
4184,1.0,,2.0,84321.0
4185,0.0,25.0,14.0,12189.0
4186,1.0,18.0,,43650.0
4187,,25.0,14.0,55104.0
4188,1.0,,8.0,24502.0
4189,1.0,35.0,,55127.0
4190,1.0,25.0,0.0,21555.0
4191,1.0,25.0,16.0,55426.0
4192,1.0,18.0,4.0,55116.0
4193,0.0,1.0,10.0,87123.0
4194,0.0,50.0,2.0,33334.0
4195,0.0,25.0,,6810.0
4196,1.0,35.0,14.0,22180.0
4197,1.0,,20.0,
4198,1.0,25.0,0.0,10580.0
4199,0.0,25.0,0.0,55108.0
4200,1.0,25.0,7.0,
4201,0.0,,7.0,86001.0
4202,1.0,35.0,6.0,99516.0
4203,1.0,25.0,4.0,90069.0
4204,,35.0,14.0,
4205,1.0,1.0,10.0,99203.0
4206,0.0,18.0,4.0,91030.0
4207,1.0,45.0,5.0,98502.0
4208,0.0,25.0,14.0,55104.0
4209,0.0,35.0,0.0,92630.0
4210,,25.0,17.0,48092.0
4211,0.0,35.0,0.0,
4212,1.0,25.0,12.0,85226.0
4213,0.0,1.0,10.0,29146.0
4214,1.0,45.0,14.0,60045.0
4215,,1.0,,92620.0
4216,0.0,25.0,7.0,14136.0
4217,1.0,25.0,20.0,41706.0
4218,1.0,25.0,1.0,77803.0
4219,1.0,25.0,20.0,90046.0
4220,0.0,35.0,9.0,30338.0
4221,,35.0,1.0,
4222,1.0,18.0,12.0,78759.0
4223,1.0,35.0,7.0,39652.0
4224,1.0,,7.0,
4225,1.0,45.0,99.0,97124.0
4226,1.0,45.0,1.0,
4227,1.0,18.0,14.0,43725.0
4228,1.0,35.0,0.0,91505.0
4229,1.0,45.0,1.0,
4230,0.0,25.0,9.0,49424.0
4231,0.0,45.0,12.0,61554.0
4232,1.0,45.0,15.0,93555.0
4233,1.0,50.0,13.0,94089.0
4234,0.0,45.0,7.0,33324.0
4235,0.0,18.0,,93107.0
4236,1.0,25.0,0.0,21532.0
4237,1.0,18.0,4.0,94403.0
4238,1.0,25.0,12.0,95158.0
4239,1.0,35.0,1.0,55454.0
4240,1.0,25.0,7.0,77006.0
4241,,,,98103.0
4242,1.0,25.0,,10016.0
4243,1.0,45.0,1.0,81004.0
4244,1.0,18.0,4.0,47306.0
4245,1.0,25.0,17.0,38104.0
4246,1.0,,4.0,
4247,1.0,,,91101.0
4248,1.0,25.0,12.0,9564.0
4249,1.0,35.0,17.0,22810.0
4250,1.0,45.0,,
4251,0.0,50.0,7.0,55082.0
4252,0.0,35.0,7.0,80122.0
4253,1.0,50.0,20.0,
4254,0.0,25.0,7.0,85260.0
4255,0.0,45.0,3.0,55125.0
4256,0.0,25.0,1.0,4210.0
4257,1.0,18.0,16.0,94709.0
4258,1.0,,18.0,92123.0
4259,1.0,,7.0,94306.0
4260,0.0,18.0,12.0,5055.0
4261,1.0,50.0,7.0,10805.0
4262,1.0,,7.0,19462.0
4263,1.0,25.0,6.0,77030.0
4264,0.0,25.0,5.0,60441.0
4265,1.0,25.0,6.0,49707.0
4266,1.0,25.0,17.0,55344.0
4267,1.0,18.0,1.0,60626.0
4268,0.0,25.0,17.0,91007.0
4269,0.0,35.0,15.0,53704.0
4270,1.0,18.0,4.0,53190.0
4271,0.0,25.0,7.0,92117.0
4272,1.0,,10.0,56137.0
4273,0.0,18.0,3.0,32219.0
4274,1.0,18.0,18.0,52301.0
4275,1.0,18.0,4.0,97850.0
4276,1.0,18.0,,49503.0
4277,1.0,35.0,7.0,15203.0
4278,1.0,25.0,16.0,7302.0
4279,1.0,35.0,14.0,75005.0
4280,0.0,50.0,0.0,4259.0
4281,1.0,25.0,7.0,40205.0
4282,1.0,25.0,0.0,10016.0
4283,0.0,25.0,7.0,94115.0
4284,1.0,25.0,,50265.0
4285,1.0,45.0,7.0,
4286,1.0,25.0,0.0,12590.0
4287,1.0,,13.0,37923.0
4288,1.0,1.0,10.0,49544.0
4289,0.0,1.0,10.0,2332.0
4290,0.0,25.0,12.0,7730.0
4291,1.0,,20.0,90066.0
4292,,18.0,20.0,94410.0
4293,1.0,50.0,6.0,43402.0
4294,0.0,18.0,4.0,2138.0
4295,,35.0,17.0,84067.0
4296,1.0,,10.0,60148.0
4297,1.0,18.0,1.0,4101.0
4298,1.0,18.0,7.0,55337.0
4299,1.0,45.0,1.0,33705.0
4300,0.0,50.0,17.0,87031.0
4301,1.0,35.0,11.0,
4302,1.0,45.0,7.0,48170.0
4303,1.0,35.0,1.0,44077.0
4304,0.0,,4.0,53711.0
4305,1.0,,,55417.0
4306,,25.0,4.0,4101.0
4307,1.0,25.0,12.0,92130.0
4308,1.0,25.0,7.0,2840.0
4309,1.0,18.0,4.0,90241.0
4310,1.0,25.0,0.0,55119.0
4311,1.0,18.0,0.0,17844.0
4312,1.0,35.0,7.0,78759.0
4313,0.0,25.0,2.0,83712.0
4314,0.0,18.0,4.0,95132.0
4315,1.0,25.0,0.0,11788.0
4316,1.0,18.0,6.0,10004.0
4317,1.0,18.0,4.0,94118.0
4318,1.0,25.0,11.0,60603.0
4319,0.0,50.0,20.0,88005.0
4320,1.0,25.0,12.0,98102.0
4321,1.0,25.0,,36106.0
4322,1.0,35.0,6.0,50265.0
4323,,,1.0,13215.0
4324,1.0,35.0,7.0,
4325,1.0,,4.0,61761.0
4326,1.0,18.0,0.0,31211.0
4327,0.0,50.0,4.0,20902.0
4328,1.0,,4.0,26508.0
4329,1.0,35.0,15.0,83616.0
4330,0.0,45.0,1.0,43214.0
4331,1.0,18.0,12.0,89118.0
4332,1.0,35.0,7.0,55124.0
4333,0.0,18.0,4.0,22310.0
4334,0.0,,,94043.0
4335,1.0,18.0,15.0,6114.0
4336,1.0,25.0,7.0,60137.0
4337,1.0,25.0,17.0,1752.0
4338,1.0,25.0,,55106.0
4339,1.0,45.0,17.0,88005.0
4340,1.0,,19.0,6614.0
4341,0.0,35.0,0.0,94109.0
4342,1.0,35.0,7.0,19808.0
4343,1.0,50.0,0.0,62234.0
4344,1.0,35.0,17.0,22309.0
4345,1.0,,,10014.0
4346,1.0,35.0,1.0,8107.0
4347,1.0,35.0,20.0,98106.0
4348,1.0,25.0,12.0,926.0
4349,0.0,25.0,7.0,12533.0
4350,1.0,56.0,13.0,75703.0
4351,1.0,,6.0,21202.0
4352,1.0,25.0,12.0,19067.0
4353,1.0,25.0,,
4354,1.0,,,19072.0
4355,0.0,35.0,17.0,48098.0
4356,,,12.0,2138.0
4357,1.0,50.0,16.0,60302.0
4358,1.0,25.0,0.0,45459.0
4359,0.0,,,46774.0
4360,1.0,,4.0,10027.0
4361,1.0,,1.0,2144.0
4362,1.0,25.0,1.0,93420.0
4363,1.0,50.0,7.0,75023.0
4364,1.0,25.0,6.0,70003.0
4365,0.0,,4.0,59715.0
4366,1.0,35.0,17.0,44301.0
4367,1.0,25.0,1.0,97405.0
4368,0.0,1.0,10.0,55068.0
4369,0.0,1.0,10.0,74114.0
4370,,1.0,10.0,
4371,0.0,56.0,6.0,77005.0
4372,0.0,,9.0,43420.0
4373,1.0,,7.0,55108.0
4374,0.0,56.0,13.0,90066.0
4375,1.0,25.0,17.0,80461.0
4376,1.0,,,92103.0
4377,1.0,45.0,17.0,40031.0
4378,0.0,18.0,4.0,
4379,1.0,25.0,1.0,94025.0
4380,1.0,50.0,13.0,89052.0
4381,1.0,,4.0,2139.0
4382,,56.0,1.0,15701.0
4383,,35.0,17.0,48313.0
4384,0.0,18.0,,20003.0
4385,0.0,35.0,0.0,13064.0
4386,0.0,,3.0,97401.0
4387,1.0,25.0,4.0,43201.0
4388,0.0,,99.0,11215.0
4389,0.0,50.0,13.0,34691.0
4390,1.0,25.0,,10549.0
4391,0.0,35.0,9.0,17055.0
4392,0.0,1.0,0.0,24179.0
4393,1.0,25.0,0.0,70119.0
4394,1.0,25.0,3.0,94123.0
4395,0.0,25.0,4.0,96817.0
4396,0.0,25.0,7.0,7090.0
4397,1.0,25.0,14.0,37127.0
4398,1.0,35.0,7.0,90026.0
4399,0.0,35.0,9.0,6074.0
4400,1.0,1.0,10.0,48073.0
4401,1.0,25.0,2.0,91910.0
4402,1.0,35.0,7.0,11050.0
4403,0.0,25.0,4.0,43201.0
4404,0.0,25.0,,1950.0
4405,1.0,25.0,12.0,55418.0
4406,1.0,25.0,14.0,77450.0
4407,1.0,,5.0,98465.0
4408,0.0,45.0,6.0,95209.0
4409,0.0,56.0,12.0,90290.0
4410,0.0,45.0,1.0,90601.0
4411,0.0,35.0,7.0,78704.0
4412,0.0,35.0,14.0,39180.0
4413,,56.0,7.0,28754.0
4414,1.0,35.0,7.0,30071.0
4415,1.0,25.0,3.0,918.0
4416,1.0,25.0,0.0,10013.0
4417,1.0,45.0,12.0,55449.0
4418,1.0,56.0,7.0,1040.0
4419,,35.0,,55459.0
4420,1.0,50.0,16.0,73069.0
4421,,35.0,17.0,22030.0
4422,1.0,25.0,0.0,33073.0
4423,1.0,45.0,1.0,92407.0
4424,1.0,,12.0,98056.0
4425,1.0,,1.0,20653.0
4426,1.0,18.0,3.0,55422.0
4427,1.0,,0.0,55406.0
4428,1.0,18.0,12.0,37032.0
4429,1.0,35.0,,
4430,1.0,45.0,17.0,78750.0
4431,0.0,,0.0,95404.0
4432,1.0,45.0,0.0,97520.0
4433,,35.0,7.0,90274.0
4434,0.0,45.0,,55976.0
4435,1.0,18.0,4.0,94111.0
4436,0.0,25.0,0.0,50613.0
4437,1.0,45.0,3.0,4011.0
4438,,18.0,15.0,
4439,0.0,25.0,1.0,95617.0
4440,1.0,50.0,6.0,13210.0
4441,1.0,18.0,15.0,96661.0
4442,1.0,,4.0,45231.0
4443,0.0,56.0,13.0,93448.0
4444,1.0,25.0,7.0,55311.0
4445,1.0,56.0,14.0,55337.0
4446,1.0,50.0,17.0,91977.0
4447,1.0,18.0,4.0,27514.0
4448,1.0,,15.0,55455.0
4449,1.0,45.0,2.0,19104.0
4450,1.0,45.0,11.0,22204.0
4451,1.0,,0.0,42025.0
4452,,35.0,17.0,91107.0
4453,1.0,,12.0,55108.0
4454,0.0,25.0,1.0,2453.0
4455,1.0,35.0,,6403.0
4456,1.0,45.0,8.0,21559.0
4457,0.0,45.0,5.0,
4458,0.0,,9.0,61270.0
4459,1.0,25.0,17.0,11106.0
4460,1.0,45.0,17.0,18036.0
4461,,25.0,4.0,10016.0
4462,0.0,35.0,14.0,45243.0
4463,1.0,18.0,4.0,6459.0
4464,0.0,45.0,15.0,77040.0
4465,1.0,56.0,13.0,37830.0
4466,,25.0,2.0,90292.0
4467,1.0,50.0,4.0,
4468,1.0,1.0,,8820.0
4469,1.0,45.0,11.0,70802.0
4470,1.0,,1.0,45208.0
4471,1.0,,16.0,10014.0
4472,1.0,50.0,,8816.0
4473,1.0,25.0,0.0,45237.0
4474,0.0,25.0,20.0,94014.0
4475,1.0,56.0,1.0,85718.0
4476,1.0,50.0,1.0,37932.0
4477,1.0,45.0,12.0,1603.0
4478,1.0,,7.0,55409.0
4479,0.0,45.0,1.0,2476.0
4480,0.0,,7.0,3848.0
4481,0.0,,4.0,31207.0
4482,1.0,25.0,7.0,62522.0
4483,1.0,,7.0,8234.0
4484,1.0,25.0,,94022.0
4485,0.0,18.0,4.0,95602.0
4486,0.0,35.0,12.0,55555.0
4487,1.0,25.0,5.0,60010.0
4488,1.0,18.0,4.0,11580.0
4489,1.0,35.0,,60061.0
4490,1.0,35.0,0.0,33174.0
4491,,25.0,4.0,22207.0
4492,0.0,50.0,5.0,60181.0
4493,0.0,18.0,0.0,48823.0
4494,0.0,35.0,1.0,55107.0
4495,1.0,50.0,1.0,34683.0
4496,1.0,56.0,0.0,32043.0
4497,1.0,35.0,,94131.0
4498,1.0,,6.0,54751.0
4499,0.0,,10.0,10025.0
4500,0.0,25.0,9.0,46580.0
4501,1.0,25.0,7.0,98115.0
4502,1.0,45.0,7.0,2116.0
4503,0.0,18.0,4.0,92833.0
4504,1.0,,12.0,92728.0
4505,1.0,,17.0,71301.0
4506,0.0,25.0,6.0,79416.0
4507,1.0,35.0,6.0,20901.0
4508,1.0,56.0,7.0,10522.0
4509,1.0,25.0,19.0,59602.0
4510,1.0,,20.0,19114.0
4511,1.0,50.0,14.0,
4512,1.0,35.0,17.0,82604.0
4513,1.0,25.0,0.0,2135.0
4514,1.0,18.0,12.0,98225.0
4515,0.0,1.0,10.0,55311.0
4516,1.0,25.0,16.0,
4517,1.0,18.0,4.0,55120.0
